,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
1102,201102232214A,d0,preprocessed_20s_to_120s,8.377324276729444e-07,1.2870795169113058e-06,3.81171581688682e-06,3.158909539009373e-06,6.626158060653507e-06,5.869745958279414e-07,7.033119814918994e-07,0.44106483110976363,0.3809553311168254,1.062405972292125e-06,3.4853126779480963e-06,6.626158060653507e-06,6.451432886599204e-07,2.954754999888412e-06
1103,201102232214A,d0,preprocessed_40s_to_120s,4.7163009144119395e-07,7.666358621352488e-07,1.5354037492633113e-06,2.5123434262299146e-06,4.267334048606013e-06,2.962823176062091e-07,4.017044067541948e-07,0.33866754183504927,0.3558939847928172,6.191329767882213e-07,2.023873587746613e-06,4.267334048606013e-06,3.4899336218020194e-07,1.8148334938302621e-06
1104,201102232214A,d10,preprocessed_10s_to_120s,1.3189437772965463e-06,1.6598698991110347e-06,5.5356547996020586e-06,4.324936494035784e-06,1.0077371461357252e-05,6.474611210138503e-07,7.448695489351054e-07,0.38733207714169166,0.5138169698440771,1.4894068382037905e-06,4.930295646818921e-06,1.0077371461357252e-05,6.961653349744779e-07,4.298309820338611e-06
1105,201102232214A,d10,preprocessed_20s_to_120s,8.640530963938146e-07,1.2905259101285734e-06,3.898615607321807e-06,3.085193861049771e-06,6.691524091845274e-06,5.391830222108916e-07,6.412289488081793e-07,0.32025967027800545,0.3842293957563595,1.077289503261194e-06,3.491904734185789e-06,6.691524091845274e-06,5.902059855095355e-07,2.9627310787004483e-06
1106,201102232214A,d10,preprocessed_40s_to_120s,4.685046751549303e-07,7.714419234849874e-07,1.4750992335334806e-06,2.44527939475097e-06,4.008950639236481e-06,2.621883193143309e-07,3.8469374823729536e-07,0.3053764174810774,0.35414456987715953,6.199732993199589e-07,1.960189314142225e-06,4.008950639236481e-06,3.234410337758131e-07,1.7281385716186194e-06
1107,201102232214A,d15,preprocessed_10s_to_120s,1.4659468097226333e-06,1.7177399676797701e-06,5.536805157015888e-06,4.313379882895088e-06,1.002959067661579e-05,5.885986953788328e-07,7.392891130294157e-07,0.4762809818157051,0.5496372853077974,1.5918433887012018e-06,4.925092519955488e-06,1.002959067661579e-05,6.639439042041243e-07,4.302617622369151e-06
1108,201102232214A,d15,preprocessed_20s_to_120s,8.673133508075527e-07,1.3019319513232893e-06,3.907241888936154e-06,3.0401097213183323e-06,6.7196128098260776e-06,5.013241561090165e-07,6.676549104456135e-07,0.33682955023117533,0.3122729541169026,1.084622651065421e-06,3.4736758051272435e-06,6.7196128098260776e-06,5.84489533277315e-07,2.9656001998240144e-06
1109,201102232214A,d15,preprocessed_40s_to_120s,4.6998809880934657e-07,7.562203962305941e-07,1.4369603051018344e-06,2.421872748404418e-06,3.834051899132382e-06,2.4842832672322836e-07,3.797691016031855e-07,0.2920491450650744,0.35687443760439047,6.131042475199703e-07,1.9294165267531263e-06,3.834051899132382e-06,3.140987141632069e-07,1.6726678468921713e-06
1110,201102232214A,d5,preprocessed_10s_to_120s,1.2635758123064633e-06,1.675605358920336e-06,5.5383840174153275e-06,4.310748060682022e-06,9.916603175011819e-06,6.360032298092191e-07,7.409672295745228e-07,0.45046943757727403,0.48785960257794425,1.4695905856133996e-06,4.924566039048675e-06,9.916603175011819e-06,6.884852296918709e-07,4.249811257341441e-06
1111,201102232214A,d5,preprocessed_20s_to_120s,8.552325692591011e-07,1.282219194451554e-06,3.8441535719254155e-06,3.1395218322391523e-06,6.65858777706656e-06,5.272916889243644e-07,6.578632023113596e-07,0.42765898592987134,0.37197202335950386,1.0687258818553275e-06,3.491837702082284e-06,6.65858777706656e-06,5.92577445617862e-07,2.9529322016555086e-06
1112,201102232214A,d5,preprocessed_40s_to_120s,4.6772242756601963e-07,7.703468391075459e-07,1.513123285439034e-06,2.4769479053245872e-06,4.100432341194957e-06,2.788451211181436e-07,3.917150683084359e-07,0.32183061659859646,0.3539619231570931,6.190346333367827e-07,1.9950355953818107e-06,4.100432341194957e-06,3.352800947132897e-07,1.76244566615671e-06
1113,201104160111A,d-10,preprocessed_10s_to_120s,3.6582138482959857e-06,5.874014341403029e-06,2.0264338091944057e-05,1.486151626899096e-05,1.917190732932589e-05,1.8467520326601164e-06,1.8254291533264288e-06,0.4031038230372494,0.45055671783301837,4.766114094849508e-06,1.7562927180467506e-05,1.917190732932589e-05,1.8360905929932726e-06,1.0834259799409045e-05
1114,201104160111A,d-10,preprocessed_20s_to_120s,2.1806863155326403e-06,3.446849185677781e-06,1.1811217118526275e-05,1.0046751275678934e-05,1.3200663867691555e-05,1.2464634489572273e-06,1.3754985184187019e-06,0.3173951596727255,0.334927037453387,2.8137677506052107e-06,1.0928984197102605e-05,1.3200663867691555e-05,1.3109809836879646e-06,7.063599199771833e-06
1115,201104160111A,d-10,preprocessed_40s_to_120s,1.3629144695655378e-06,2.3311543948722218e-06,6.333933875203607e-06,6.790283703204384e-06,7.901922085519938e-06,1.0158256165884597e-06,1.0389768977870366e-06,0.32443588206255186,0.32592240006751505,1.84703443221888e-06,6.562108789203995e-06,7.901922085519938e-06,1.0274012571877481e-06,4.334616641032639e-06
1116,201104160111A,d-15,preprocessed_10s_to_120s,4.062487832458434e-06,6.014447340518892e-06,2.0878151890799508e-05,1.5172316471523366e-05,2.015026113909035e-05,1.907530430751756e-06,1.8974795438346123e-06,0.4162712802163883,0.45471409529745954,5.038467586488663e-06,1.8025234181161436e-05,2.015026113909035e-05,1.9025049872931843e-06,1.1279116973508408e-05
1117,201104160111A,d-15,preprocessed_20s_to_120s,2.323263260642082e-06,3.503781050209055e-06,1.2274155534482945e-05,1.0257570540697159e-05,1.3664934439130247e-05,1.3516269709565038e-06,1.4374645041781405e-06,0.3591360546051567,0.3540695653514697,2.913522155425568e-06,1.1265863037590052e-05,1.3664934439130247e-05,1.394545737567322e-06,7.309716342428298e-06
1118,201104160111A,d-15,preprocessed_40s_to_120s,1.4171099481546301e-06,2.4007566381790767e-06,6.694736604264266e-06,6.998953827245784e-06,8.15553438883044e-06,1.0952280320497405e-06,1.1086023061715805e-06,0.34778217858932164,0.28962816749315756,1.9089332931668536e-06,6.8468452157550245e-06,8.15553438883044e-06,1.1019151691106605e-06,4.503307016715745e-06
1119,201104160111A,d-5,preprocessed_10s_to_120s,3.181362967811989e-06,4.591815866027692e-06,1.9939695186778704e-05,1.4582285355855926e-05,1.866897308982349e-05,1.770076233634246e-06,1.7803880181225092e-06,0.3982419332757199,0.4529498247725197,3.8865894169198404e-06,1.7260990271317313e-05,1.866897308982349e-05,1.7752321258783777e-06,1.0397946225984755e-05
1120,201104160111A,d-5,preprocessed_20s_to_120s,2.1491661184625514e-06,3.453998426140333e-06,1.1040279950121212e-05,9.826681354630318e-06,1.3077751956920085e-05,1.1905669863917243e-06,1.3241986070084096e-06,0.3099059782119962,0.3270220071210896,2.801582272301442e-06,1.0433480652375765e-05,1.3077751956920085e-05,1.257382796700067e-06,6.89254941957434e-06
1121,201104160111A,d-5,preprocessed_40s_to_120s,1.3459420837299486e-06,2.2888815282182183e-06,6.249821697037507e-06,6.717991955665582e-06,7.514891726130858e-06,9.3689161415673e-07,1.0032243515411064e-06,0.3010703777912247,0.32422294438232274,1.8174118059740833e-06,6.483906826351544e-06,7.514891726130858e-06,9.70057982848918e-07,4.1965670853263505e-06
1122,201104160111A,d0,preprocessed_10s_to_120s,3.419354788030785e-06,4.7053624534959394e-06,1.9210197768094948e-05,1.4717126860151383e-05,1.7402734413842807e-05,1.7450186670190592e-06,1.7546483364918156e-06,0.4143645148813731,0.4637071875288251,4.062358620763363e-06,1.6963662314123166e-05,1.7402734413842807e-05,1.7498335017554374e-06,1.0044647212621191e-05
1123,201104160111A,d0,preprocessed_20s_to_120s,2.276591774841526e-06,3.492721728653509e-06,1.0605556107097963e-05,9.733444263253804e-06,1.2805165269455751e-05,1.133017933374145e-06,1.2887896960085603e-06,0.29425480333838805,0.3351440202448876,2.8846567517475176e-06,1.0169500185175885e-05,1.2805165269455751e-05,1.2109038146913527e-06,6.767556505267626e-06
1124,201104160111A,d0,preprocessed_40s_to_120s,1.3515431229188696e-06,2.284864344689028e-06,6.062260242214306e-06,6.52271804453985e-06,7.574791939670451e-06,8.878718835185471e-07,9.781484902003366e-07,0.2991509756991258,0.32928811609360714,1.8182037338039487e-06,6.292489143377078e-06,7.574791939670451e-06,9.330101868594419e-07,4.15462375092773e-06
1125,201104160111A,d10,preprocessed_10s_to_120s,4.436431008193528e-06,5.857055780048644e-06,1.8889391281697308e-05,1.4007209278127097e-05,1.723328913232476e-05,1.6973906357180032e-06,1.7040504212206071e-06,0.4361029928674551,0.5010125634829046,5.146743394121086e-06,1.64483002799122e-05,1.723328913232476e-05,1.7007205284693052e-06,1.0132263333706839e-05
1126,201104160111A,d10,preprocessed_20s_to_120s,2.515009187656493e-06,3.749523000091099e-06,1.0160142923087678e-05,9.592012453473088e-06,1.2624985096687323e-05,1.0964422151444601e-06,1.262967200627494e-06,0.324602911927422,0.38836804095758926,3.132266093873796e-06,9.876077688280383e-06,1.2624985096687323e-05,1.1797047078859771e-06,6.703258396681869e-06
1127,201104160111A,d10,preprocessed_40s_to_120s,1.4546298943551233e-06,2.315263083516864e-06,5.908067097900663e-06,6.1910727049379145e-06,7.5848929996287175e-06,7.627637975325477e-07,9.421767432840804e-07,0.25989655626510205,0.34489170351326404,1.8849464889359934e-06,6.0495699014192886e-06,7.5848929996287175e-06,8.524702704083141e-07,4.092969915098078e-06
1128,201104160111A,d15,preprocessed_10s_to_120s,4.752138432160421e-06,5.852807275431653e-06,1.8472875068106188e-05,1.3922745981435442e-05,1.7814560181415322e-05,1.68499779147188e-06,1.6915516559790044e-06,0.4529446359452837,0.5241662462191538,5.302472853796037e-06,1.6197810524770816e-05,1.7814560181415322e-05,1.688274723725442e-06,1.0250779570926903e-05
1129,201104160111A,d15,preprocessed_20s_to_120s,2.735325440757903e-06,3.924441813753054e-06,9.9466692654625e-06,9.663208681567615e-06,1.2705756035202299e-05,1.0963257687132548e-06,1.2596081552621182e-06,0.3533706470485066,0.4250534852129239,3.3298836272554784e-06,9.804938973515057e-06,1.2705756035202299e-05,1.1779669619876865e-06,6.75463639949013e-06
1130,201104160111A,d15,preprocessed_40s_to_120s,1.49985537737423e-06,2.382135256002394e-06,5.919138405505659e-06,6.183139123860566e-06,6.474344374678736e-06,7.453929744560593e-07,9.381369830271833e-07,0.26341935079504875,0.35955244603917913,1.940995316688312e-06,6.0511387646831126e-06,6.474344374678736e-06,8.417649787416213e-07,3.827060858697946e-06
1131,201104160111A,d5,preprocessed_10s_to_120s,3.882339305597675e-06,4.944591227982997e-06,1.903586188959379e-05,1.4346347363159051e-05,1.7270512596466208e-05,1.7122482509778974e-06,1.7281969520144787e-06,0.4215514905648491,0.4805723550563551,4.413465266790335e-06,1.669110462637642e-05,1.7270512596466208e-05,1.720222601496188e-06,1.0023826272782287e-05
1132,201104160111A,d5,preprocessed_20s_to_120s,2.44072971741032e-06,3.6010880386108884e-06,1.030185732032601e-05,9.625138841407435e-06,1.2623117064555186e-05,1.1074347183684283e-06,1.2723628239958033e-06,0.3032487498237537,0.3569959741078285,3.0209088780106044e-06,9.963498080866722e-06,1.2623117064555186e-05,1.1898987711821158e-06,6.699355698653657e-06
1133,201104160111A,d5,preprocessed_40s_to_120s,1.399488960709442e-06,2.2845104742641913e-06,5.9447291119957705e-06,6.331765907187518e-06,7.531236378886434e-06,7.913850553717818e-07,9.538681906786831e-07,0.22888915343047808,0.3345404833072981,1.8419997174868166e-06,6.138247509591644e-06,7.531236378886434e-06,8.726266230252325e-07,4.096027557247532e-06
1134,201104160219A,d-10,preprocessed_10s_to_120s,3.633731694284703e-06,5.934064851080014e-06,1.7635150898295056e-05,1.8109618761811966e-05,2.0941921222532907e-05,3.5072245217667367e-06,3.1847285546340124e-06,0.4889263995295794,0.460995821935617,4.7838982726823584e-06,1.7872384830053513e-05,2.0941921222532907e-05,3.3459765382003746e-06,1.1736045215867289e-05
1135,201104160219A,d-10,preprocessed_20s_to_120s,2.399192381159566e-06,4.677827114791837e-06,1.0962153334674911e-05,1.3606225222993594e-05,1.4669676780329154e-05,3.1267128415228077e-06,2.7923244832013557e-06,0.469063396705438,0.4290109591430886,3.5385097479757015e-06,1.2284189278834252e-05,1.4669676780329154e-05,2.9595186623620815e-06,8.362973617375297e-06
1136,201104160219A,d-10,preprocessed_40s_to_120s,1.6291188112377297e-06,3.3036592740958465e-06,7.759961055501416e-06,9.60777876365731e-06,1.0168885252006412e-05,1.349874247459471e-06,1.4706630371322106e-06,0.3339340004390101,0.2993207160853984,2.4663890426667882e-06,8.683869909579363e-06,1.0168885252006412e-05,1.410268642295841e-06,5.682353211637101e-06
1137,201104160219A,d-15,preprocessed_10s_to_120s,4.016746231611273e-06,6.094385049254142e-06,1.7934899762517925e-05,1.8872320953557983e-05,2.2666545941743076e-05,4.012275966604965e-06,3.5555228272142544e-06,0.5450979038618544,0.4923072526259261,5.055565640432708e-06,1.8403610358037956e-05,2.2666545941743076e-05,3.78389939690961e-06,1.2477405334280838e-05
1138,201104160219A,d-15,preprocessed_20s_to_120s,2.472622997351419e-06,4.998261591540459e-06,1.1651324699239888e-05,1.422525950861947e-05,1.5410957284391933e-05,3.5942949876243744e-06,3.121229360852607e-06,0.5083342321421307,0.46319963378599216,3.735442294445939e-06,1.2938292103929678e-05,1.5410957284391933e-05,3.3577621742384907e-06,8.860613464251511e-06
1139,201104160219A,d-15,preprocessed_40s_to_120s,1.6819219899981294e-06,3.3959951870720992e-06,7.858955385981316e-06,9.845001785009786e-06,1.0895828800420561e-05,1.3209555787959312e-06,1.5007343158908137e-06,0.3103425838574159,0.3067669673204807,2.538958588535114e-06,8.85197858549555e-06,1.0895828800420561e-05,1.4108449473433725e-06,5.92440273044865e-06
1140,201104160219A,d-5,preprocessed_10s_to_120s,3.288903028666134e-06,5.686214971046822e-06,1.68903551355287e-05,1.7355537657412277e-05,2.0394194402023005e-05,3.0908465497222077e-06,2.847786340481267e-06,0.4469635221192732,0.43948923869361384,4.487558999856478e-06,1.712294639647049e-05,2.0394194402023005e-05,2.969316445101737e-06,1.1243504060862927e-05
1141,201104160219A,d-5,preprocessed_20s_to_120s,2.2994381725969574e-06,4.511583159989615e-06,1.0521502835703495e-05,1.31210856668321e-05,1.4358933852978374e-05,2.7094633772910618e-06,2.516795980237758e-06,0.423295350639526,0.4069679845635601,3.405510666293286e-06,1.1821294251267797e-05,1.4358933852978374e-05,2.61312967876441e-06,8.049717112325966e-06
1142,201104160219A,d-5,preprocessed_40s_to_120s,1.5691041261285352e-06,3.310893316872513e-06,7.42884876465906e-06,9.43190303611976e-06,9.500528987509407e-06,1.2562738486527148e-06,1.4418244732944806e-06,0.32205922598476644,0.29416613725978963,2.439998721500524e-06,8.43037590038941e-06,9.500528987509407e-06,1.3490491609735976e-06,5.429988192593236e-06
1143,201104160219A,d0,preprocessed_10s_to_120s,3.2262959920920778e-06,5.596371586572536e-06,1.665896136604645e-05,1.6717086911861696e-05,1.999760787241285e-05,2.779898758976709e-06,2.5992197328611547e-06,0.43643640949931484,0.4247606265365453,4.411333789332307e-06,1.6688024138954074e-05,1.999760787241285e-05,2.6895592459189316e-06,1.094663126165454e-05
1144,201104160219A,d0,preprocessed_20s_to_120s,2.2701724457038117e-06,4.486900392834308e-06,1.0213351679277009e-05,1.302512741258113e-05,1.4020956584955088e-05,2.374336105440455e-06,2.303204843458352e-06,0.37961170287141716,0.3698868225132858,3.37853641926906e-06,1.161923954592907e-05,1.4020956584955088e-05,2.3387704744494033e-06,7.839375756150655e-06
1145,201104160219A,d0,preprocessed_40s_to_120s,1.535806111849873e-06,3.3027357440763797e-06,7.364595931472722e-06,9.267681957319187e-06,8.916322025276759e-06,1.2006414422251254e-06,1.3832194214972873e-06,0.3133319404723124,0.28717293157858226,2.4192709279631264e-06,8.316138944395955e-06,8.916322025276759e-06,1.2919304318612064e-06,5.235915582374262e-06
1146,201104160219A,d10,preprocessed_10s_to_120s,3.709541509148796e-06,5.561368311249607e-06,1.612133075195501e-05,1.7850099465582953e-05,1.9980047993289117e-05,2.378311306158766e-06,2.3201505424523137e-06,0.4230957576896493,0.4418971488056188,4.635454910199202e-06,1.698571510876898e-05,1.9980047993289117e-05,2.34923092430554e-06,1.098761223414071e-05
1147,201104160219A,d10,preprocessed_20s_to_120s,2.2433931028567757e-06,4.480967486682926e-06,9.852158061939361e-06,1.1586428731785475e-05,1.3753274882903893e-05,1.946863982710744e-06,2.0003002126347467e-06,0.34053953762972866,0.3246512933607224,3.362180294769851e-06,1.0719293396862419e-05,1.3753274882903893e-05,1.9735820976727455e-06,7.452082668052228e-06
1148,201104160219A,d10,preprocessed_40s_to_120s,1.4415580879602692e-06,3.3170800490453988e-06,6.831549369785963e-06,8.836931753455142e-06,8.198670946502614e-06,1.0184646382772745e-06,1.305511821238939e-06,0.2717601020272126,0.2778572163316037,2.379319068502834e-06,7.834240561620554e-06,8.198670946502614e-06,1.1619882297581068e-06,4.893554701596027e-06
1149,201104160219A,d15,preprocessed_10s_to_120s,4.0316568987999735e-06,5.729814552771238e-06,1.6076872779809545e-05,1.7946951726894512e-05,1.911353289449233e-05,2.2553204472427588e-06,2.214910833311591e-06,0.42709329918502037,0.4648749962809092,4.880735725785606e-06,1.701191225335203e-05,1.911353289449233e-05,2.235115640277175e-06,1.0810324128476785e-05
1150,201104160219A,d15,preprocessed_20s_to_120s,2.3139083954177016e-06,4.520861070389073e-06,1.0057012775521442e-05,1.1509859907709962e-05,1.3824099865775234e-05,1.833257047541216e-06,1.9127605921532667e-06,0.3204509440444321,0.31717700927580916,3.4173847329033875e-06,1.0783436341615702e-05,1.3824099865775234e-05,1.8730088198472413e-06,7.474482440035391e-06
1151,201104160219A,d15,preprocessed_40s_to_120s,1.4625627880921164e-06,3.3284486797122165e-06,6.20557387707484e-06,8.758063806821837e-06,7.911815831429705e-06,9.479494191555379e-07,1.2873733874127537e-06,0.2483192094457521,0.27628373662537603,2.3955057339021664e-06,7.481818841948338e-06,7.911815831429705e-06,1.1176614032841459e-06,4.726700452641088e-06
1152,201104160219A,d5,preprocessed_10s_to_120s,3.438354694946767e-06,5.71828192441319e-06,1.627089722811823e-05,1.6292468712032168e-05,1.9962970741477663e-05,2.570983048590728e-06,2.439681419300493e-06,0.42796736457522516,0.4263335876852281,4.578318309679979e-06,1.6281682970075197e-05,1.9962970741477663e-05,2.5053322339456105e-06,1.0832076063794614e-05
